#name;МАИ;Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский авиационный институт (национальный исследовательский институт)»;;;
0;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;фотоника;P3;*;MFI
0;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;ядерные технологии;P3;*;MFI
0;Всероссийская олимпиада по искусственному интеллекту;искусственный интеллект;P3;*;I
0;Всероссийская олимпиада школьников «Высшая проба»;анализ данных;P3;*;MI
0;Всероссийская олимпиада школьников «Высшая проба»;биология;P3;*;B
0;Всероссийская олимпиада школьников «Высшая проба»;география;P3;*;G
0;Всероссийская олимпиада школьников «Высшая проба»;инженерные науки;P3;*;FIM
0;Всероссийская олимпиада школьников «Высшая проба»;иностранный язык;P3;*;L
0;Всероссийская олимпиада школьников «Высшая проба»;информатика;P3;*;I
0;Всероссийская олимпиада школьников «Высшая проба»;математика;P3;*;M
0;Всероссийская олимпиада школьников «Высшая проба»;обществознание;P3;*;O
0;Всероссийская олимпиада школьников «Высшая проба»;физика;P3;*;F
0;Всероссийская олимпиада школьников «Высшая проба»;основы бизнеса;P3;*;O
0;Всероссийская олимпиада школьников «Высшая проба»;социология;P3;*;O
0;Всероссийская олимпиада школьников «Высшая проба»;философия;P3;*;O
0;Всероссийская олимпиада школьников «Высшая проба»;финансовая грамотность;P3;*;O
0;Всероссийская олимпиада школьников «Высшая проба»;экономика;P3;*;O
0;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;математика;P3;*;M
0;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;обществознание;P3;*;O
0;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;экономика;P3;*;O
0;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;иностранный язык;P3;*;L
0;Всероссийская олимпиада школьников «Миссия выполнима. Твое призвание - финансист!»;финансовая грамотность;P3;*;O
0;Всероссийская Сеченовская олимпиада школьников;биология;P3;*;B
0;Всероссийская Толстовская олимпиада школьников;обществознание;P3;*;O
0;Всероссийская Толстовская олимпиада школьников;история;P3;*;H
0;Всероссийская экономическая олимпиада школьников имени Н.Д. Кондратьева;экономика;P3;*;O
0;Всероссийский конкурс научных работ школьников «Юниор»;естественные науки;P3;*;MGBF
0;Всероссийский конкурс научных работ школьников «Юниор»;инженерные науки;P3;*;MFI
0;Всесибирская открытая олимпиада школьников;биология;P3;*;B
0;Всесибирская открытая олимпиада школьников;информатика;P3;*;I
0;Всесибирская открытая олимпиада школьников;математика;P3;*;M
0;Всесибирская открытая олимпиада школьников;физика;P3;*;F
0;Вузовско-академическая олимпиада по информатике;информатика;P3;*;I
0;Герценовская олимпиада школьников;география;P3;*;G
0;Герценовская олимпиада школьников;иностранные языки;P3;*;L
0;Городская открытая олимпиада школьников по физике;физика;P3;*;F
0;Государственный аудит;обществознание;P3;*;O
