#name;СПбГУТ;Федеральное государственное бюджетное образовательное учреждение высшего образования «?Санкт-Петербургский государственный университет телекоммуникаций им. проф. М.А. Бонч-Бруевича»?;;;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;наносистемы и наноинженерия;P3;+11.03.01 +11.03.02 +11.03.03 +11.03.04 +12.03.03 +12.03.04 +11.05.04;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;нейротехнологии и когнитивные науки;P2;+09.03.01 +09.03.02 +09.03.04 +12.03.03 +12.03.04 +27.03.04;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;новые материалы;P3;+09.03.01;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;передовые производственные технологии;P3;+09.03.01 +09.03.02 +09.03.04 +27.03.04;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;разработка компьютерных игр;P3;+09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;спутниковые системы;P3;+09.03.01 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +27.03.04 +11.05.04;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;технологии беспроводной связи;P2;+09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +10.03.01 +10.05.02 +10.05.07 +11.05.04 +27.03.04;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;технологии виртуальной реальности;P3;+09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;технологии дополненной реальности;P3;+09.03.01 +09.03.02 +09.03.04;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;умный город;P3;+09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +27.03.04;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;финансовый инжиниринг;P3;+09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;фотоника;P3;+12.03.04 +12.03.03;
-1;Всероссийская междисциплинарная олимпиада школьников 8-11 класса «Национальная технологическая олимпиада»;ядерные технологии;P3;+12.03.03 +12.03.04 +27.03.04;
-1;Всероссийская олимпиада по искусственному интеллекту;искусственный интеллект;P2;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04,12.03.04 +38.03.02 +38.03.05 +42.03.01;
-1;Всероссийская олимпиада школьников «Высшая проба»;анализ данных;P3;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04 +12.03.04 +38.03.02 +38.03.05 +42.03.01;
-1;Всероссийская олимпиада школьников «Высшая проба»;биология;P2;+05.03.06 +12.03.04;
-1;Всероссийская олимпиада школьников «Высшая проба»;география;P2;+05.03.06 +41.03.01;
-1;Всероссийская олимпиада школьников «Высшая проба»;история мировых цивилизаций;P2;+41.03.01 +42.03.01;
0;Всероссийская олимпиада школьников «Высшая проба»;история;P1;+41.03.01 +42.03.01;
0;Всероссийская олимпиада школьников «Высшая проба»;информатика;P1;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +10.03.01 +10.05.02 +10.05.07 +15.03.04 +27.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +11.05.04 +12.03.04 +38.03.02 +38.03.05 +42.03.01;
0;Всероссийская олимпиада школьников «Высшая проба»;математика;P1;+05.03.06 +09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +10.05.02 +11.05.04;
0;Всероссийская олимпиада школьников «Высшая проба»;обществознание;P1;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
-1;Всероссийская олимпиада школьников «Высшая проба»;основы бизнеса;P2;+38.03.02;
-1;Всероссийская олимпиада школьников «Высшая проба»;философия;P1;+38.03.02 +38.03.05 +41.03.01 +42.03.01;
0;Всероссийская олимпиада школьников «Высшая проба»;русский язык;P1;+09.03.01 +09.03.02 +09.03.04 +11.03.01 +11.03.02 +11.03.03 +11.03.04 +15.03.04 +12.03.04 +05.03.06 +10.03.01 +12.03.03 +27.03.04 +38.03.02 +38.03.05 +41.03.01 +42.03.01 +10.05.02 +10.05.07 +11.05.04;
-1;Всероссийская олимпиада школьников «Высшая проба»;химия;P2;+05.03.06;
